id,groupby_col,segment_start,segment_end,timespan_seconds,dist_meters,speed_kmhr,heading,geometry,junk_status,extra__created_at,extra__exclusion_flags,extra__id,extra__location__latitude,extra__location__longitude,extra__recorded_at,extra__source,extra__subject__additional,extra__subject__common_name,extra__subject__content_type,extra__subject__created_at,extra__subject__device_status_properties,extra__subject__hex,extra__subject__id,extra__subject__image_url,extra__subject__is_active,extra__subject__last_position,extra__subject__last_position_date,extra__subject__last_position_status,extra__subject__name,extra__subject__subject_subtype,extra__subject__subject_type,extra__subject__tracks_available,extra__subject__updated_at,extra__subject__url,extra__subject__user,extra__subject_id
85da2ead-02ab-49b3-92f4-ed2d63211e68,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:05:42.443000+00:00,2026-01-19 04:05:49.441000+00:00,6.998,78.6419794554518,40.456005435785436,130.04233535085092,"LINESTRING (106.6452344 10.8407782, 106.645785 10.8403208)",False,2026-01-19 04:05:42.402303+00:00,0.0,85da2ead-02ab-49b3-92f4-ed2d63211e68,10.8407782,106.6452344,2026-01-19 04:05:42.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
eeacde0d-9a8f-4bad-bffc-a02c1b41afc4,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:05:49.441000+00:00,2026-01-19 04:05:57.442000+00:00,8.001,76.01631470442436,34.20306623371175,130.08280252562795,"LINESTRING (106.645785 10.8403208, 106.6463169 10.8398783)",False,2026-01-19 04:05:49.395459+00:00,0.0,eeacde0d-9a8f-4bad-bffc-a02c1b41afc4,10.8403208,106.645785,2026-01-19 04:05:49.441000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
3242b6ba-994f-440b-bce5-09afde811087,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:05:57.442000+00:00,2026-01-19 04:06:07.442000+00:00,10.0,75.43365486719817,27.15611575219134,129.77512080844224,"LINESTRING (106.6463169 10.8398783, 106.6468471 10.839442)",False,2026-01-19 04:05:58.081196+00:00,0.0,3242b6ba-994f-440b-bce5-09afde811087,10.8398783,106.6463169,2026-01-19 04:05:57.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
b9be2878-6288-4f3b-b234-0762f03b91b5,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:06:07.442000+00:00,2026-01-19 04:06:55.443000+00:00,48.001,55.56541300381604,4.167319156137117,122.24254888399491,"LINESTRING (106.6468471 10.839442, 106.6472769 10.839174)",False,2026-01-19 04:06:07.421785+00:00,0.0,b9be2878-6288-4f3b-b234-0762f03b91b5,10.839442,106.6468471,2026-01-19 04:06:07.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
e3fef0e5-7ad7-4cdf-96da-281f94804302,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:06:55.443000+00:00,2026-01-19 04:07:03.442000+00:00,7.999,51.35187872466585,23.111234330390936,103.6299584655424,"LINESTRING (106.6472769 10.839174, 106.6477333 10.8390646)",False,2026-01-19 04:06:55.365386+00:00,0.0,e3fef0e5-7ad7-4cdf-96da-281f94804302,10.839174,106.6472769,2026-01-19 04:06:55.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
c88a595b-7c59-4dd6-b55d-9b61b73fd633,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:07:03.442000+00:00,2026-01-19 04:07:54.442000+00:00,51.0,56.563645599171814,3.992727924647422,104.01036479745466,"LINESTRING (106.6477333 10.8390646, 106.6482352 10.8389408)",False,2026-01-19 04:07:03.326507+00:00,0.0,c88a595b-7c59-4dd6-b55d-9b61b73fd633,10.8390646,106.6477333,2026-01-19 04:07:03.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
f6181148-e342-448c-8795-c4b2c99d63c0,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:07:54.442000+00:00,2026-01-19 04:08:00.443000+00:00,6.001,52.142979374754596,31.28057419582012,105.64183210669295,"LINESTRING (106.6482352 10.8389408, 106.6486944 10.8388137)",False,2026-01-19 04:07:54.353388+00:00,0.0,f6181148-e342-448c-8795-c4b2c99d63c0,10.8389408,106.6482352,2026-01-19 04:07:54.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
ad810f4d-3035-432c-9a0c-6ef21f4c0955,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:00.443000+00:00,2026-01-19 04:08:08.441000+00:00,7.998,81.98126855782053,36.900796050031744,103.47464224252519,"LINESTRING (106.6486944 10.8388137, 106.6494235 10.838641)",False,2026-01-19 04:08:00.376538+00:00,0.0,ad810f4d-3035-432c-9a0c-6ef21f4c0955,10.8388137,106.6486944,2026-01-19 04:08:00.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
9904856d-c947-436a-bed0-736976deb7c8,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:08.441000+00:00,2026-01-19 04:08:16.443000+00:00,8.002,83.86777906383809,37.731067811774196,103.14274411909025,"LINESTRING (106.6494235 10.838641, 106.6501704 10.8384686)",False,2026-01-19 04:08:08.385904+00:00,0.0,9904856d-c947-436a-bed0-736976deb7c8,10.838641,106.6494235,2026-01-19 04:08:08.441000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
c34578d7-b081-4baf-8c27-9a1d42acd228,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:16.443000+00:00,2026-01-19 04:08:23.443000+00:00,7.0,77.92584163506118,40.07614712660289,104.8959972853397,"LINESTRING (106.6501704 10.8384686, 106.6508591 10.8382875)",False,2026-01-19 04:08:16.350842+00:00,0.0,c34578d7-b081-4baf-8c27-9a1d42acd228,10.8384686,106.6501704,2026-01-19 04:08:16.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
efd58379-8f5b-4109-933e-7fde832554b9,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:23.443000+00:00,2026-01-19 04:08:30.442000+00:00,6.999,75.51023113613122,38.839381638815894,105.63672698209233,"LINESTRING (106.6508591 10.8382875, 106.6515241 10.8381035)",False,2026-01-19 04:08:23.418296+00:00,0.0,efd58379-8f5b-4109-933e-7fde832554b9,10.8382875,106.6508591,2026-01-19 04:08:23.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
7c48cbef-3ed3-4fac-bc41-b6391b5db2e6,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:30.442000+00:00,2026-01-19 04:08:37.441000+00:00,6.999,76.05340126602492,39.11876618912555,103.91958844372932,"LINESTRING (106.6515241 10.8381035, 106.6521992 10.8379381)",False,2026-01-19 04:08:30.327235+00:00,0.0,7c48cbef-3ed3-4fac-bc41-b6391b5db2e6,10.8381035,106.6515241,2026-01-19 04:08:30.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
7458c514-6af1-44be-bc07-899418b31659,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:37.441000+00:00,2026-01-19 04:08:44.442000+00:00,7.001,80.07040811650661,41.17318514775372,104.2593836844833,"LINESTRING (106.6521992 10.8379381, 106.6529089 10.8377598)",False,2026-01-19 04:08:37.369077+00:00,0.0,7458c514-6af1-44be-bc07-899418b31659,10.8379381,106.6521992,2026-01-19 04:08:37.441000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
9716ddd8-3a80-4664-b038-24fdf36c1b7b,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:44.442000+00:00,2026-01-19 04:08:51.442000+00:00,7.0,77.04468979942045,39.622983325416236,104.22014668488988,"LINESTRING (106.6529089 10.8377598, 106.6535919 10.8375887)",False,2026-01-19 04:08:44.339353+00:00,0.0,9716ddd8-3a80-4664-b038-24fdf36c1b7b,10.8377598,106.6529089,2026-01-19 04:08:44.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
37850b71-3ded-4f46-ad8c-027169364461,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 04:08:51.442000+00:00,2026-01-19 04:08:59.442000+00:00,8.0,78.2429266891016,35.20931701009572,104.54952976289462,"LINESTRING (106.6535919 10.8375887, 106.6542845 10.837411)",False,2026-01-19 04:08:51.368697+00:00,0.0,37850b71-3ded-4f46-ad8c-027169364461,10.8375887,106.6535919,2026-01-19 04:08:51.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
